compression,compressionBzip2,compressionGzip,compressionLrzip,compressionLzo,compressionZpaq,disableCompressibilityTesting,encryption,level,level1,level2,level3,level4,level5,level6,level7,level8,level9,unlimitedWindowSize,Performance
1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,223860
1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,232120
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,240350
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,248530
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,257260
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,262800
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,265720
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,77620
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,80780
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,91400
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,94130
1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,108370
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,132130
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,145620
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,189150
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,199420
1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,50590
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,51150
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,47560
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,47680
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,49640
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,50600
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,52930
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,52190
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,52800
1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,678540
1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,672390
1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,673780
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2270490
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2275750
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,2272850
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2272220
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5622640
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,5574160
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,42130
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,42170
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,37470
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,41880
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,45160
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,44970
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,47280
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,46170
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,48000
1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,218000
1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,216030
1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,294370
1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,350470
1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,351120
1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,394700
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1065840
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1181340
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,832650
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,215240
1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,225540
1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,234680
1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,243550
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,252110
1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,255810
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,266870
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,272830
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,278140
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,89350
1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,92800
1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,102270
1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,107550
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,118090
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,139300
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,155300
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,200050
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,208620
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,65400
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,62270
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,61680
1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,60850
1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,60850
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,61880
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,64570
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,65070
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,64270
1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,682360
1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,685410
1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,686140
1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2277300
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2280880
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2272890
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,2274210
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,5588490
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,5765570
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,54290
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,52900
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,55520
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,54750
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,56950
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,57860
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,58700
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,57320
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,53990
